Player,Season,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Int,Fumbles,FumblesLost,PPR,Rank,Avg Pick,rookie_season,No.,Round,Pick,College,current_yr,FPPG
Ja'Marr Chase,2021,CIN,WR,21,17,17,128.0,81.0,0.0,0.0,0.0,21.0,0.0,7.0,1455.0,13.0,0.0,2.0,1.0,304.6,64,61.09,2021.0,1,1,5,Louisiana State,1.0,17.91764705882353
Ja'Marr Chase,2022,CIN,WR,22,12,12,134.0,87.0,0.0,0.0,0.0,8.0,0.0,5.0,1046.0,9.0,0.0,2.0,2.0,242.4,9,9.81,2021.0,1,1,5,Louisiana State,2.0,20.2
Jaylen Waddle,2021,MIA,WR,23,16,16,140.0,104.0,0.0,0.0,0.0,3.0,1.0,2.0,1015.0,6.0,0.0,2.0,1.0,245.8,115,105.64,2021.0,2,1,6,Alabama,1.0,15.3625
Jaylen Waddle,2022,MIA,WR,24,17,17,117.0,75.0,0.0,0.0,0.0,26.0,0.0,3.0,1356.0,8.0,0.0,1.0,1.0,259.20000000000005,49,49.85,2021.0,2,1,6,Alabama,2.0,15.247058823529414
Darnell Mooney,2021,CHI,WR,24,17,14,140.0,81.0,0.0,0.0,0.0,32.0,1.0,6.0,1055.0,4.0,0.0,0.0,0.0,219.7,162,126.77,2020.0,26,5,27,Tulane,2.0,12.923529411764704
Darnell Mooney,2022,CHI,WR,25,12,12,61.0,40.0,0.0,0.0,0.0,2.0,0.0,1.0,493.0,2.0,0.0,0.0,0.0,101.5,70,64.01,2020.0,26,5,27,Tulane,3.0,8.458333333333334
Amon-Ra St. Brown,2021,DET,WR,22,17,9,119.0,90.0,0.0,0.0,0.0,61.0,1.0,7.0,912.0,5.0,0.0,0.0,0.0,223.3,242,152.69,2021.0,17,4,7,USC,1.0,13.13529411764706
Amon-Ra St. Brown,2022,DET,WR,23,16,16,146.0,106.0,0.0,0.0,0.0,95.0,0.0,9.0,1161.0,6.0,0.0,0.0,0.0,267.6,52,50.95,2021.0,17,4,7,USC,2.0,16.725
DeVonta Smith,2021,PHI,WR,23,17,16,104.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0,5.0,0.0,1.0,1.0,183.60000000000002,91,87.56,2021.0,3,1,10,Alabama,1.0,10.8
DeVonta Smith,2022,PHI,WR,24,17,17,136.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,7.0,0.0,1.0,1.0,254.60000000000002,108,96.02,2021.0,3,1,10,Alabama,2.0,14.976470588235296
Elijah Moore,2021,NYJ,WR,21,11,6,77.0,43.0,0.0,0.0,0.0,54.0,1.0,5.0,538.0,5.0,0.0,0.0,0.0,138.2,173,129.3,2021.0,6,2,2,Mississippi,1.0,12.563636363636363
Elijah Moore,2022,NYJ,WR,22,16,9,65.0,37.0,0.0,0.0,0.0,5.0,0.0,5.0,446.0,1.0,0.0,1.0,0.0,88.1,99,92.08,2021.0,6,2,2,Mississippi,2.0,5.50625
Quez Watkins,2021,PHI,WR,23,17,12,62.0,43.0,0.0,0.0,0.0,3.0,0.0,1.0,647.0,1.0,0.0,0.0,0.0,114.0,337,190.98,2020.0,29,6,21,Southern Mississippi,2.0,6.705882352941177
Josh Palmer,2021,LAC,WR,22,17,5,49.0,33.0,0.0,0.0,0.0,6.0,0.0,1.0,353.0,4.0,0.0,0.0,0.0,92.9,221,146.31,2021.0,11,3,13,Tennessee,1.0,5.464705882352941
Josh Palmer,2022,LAC,WR,23,16,11,107.0,72.0,0.0,0.0,0.0,4.0,0.0,1.0,769.0,3.0,0.0,1.0,0.0,167.3,261,155.84,2021.0,11,3,13,Tennessee,2.0,10.45625
Rashod Bateman,2021,BAL,WR,22,12,4,68.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,1.0,0.0,0.0,0.0,103.5,217,144.96,2021.0,5,1,27,Minnesota,1.0,8.625
Rashod Bateman,2022,BAL,WR,23,6,5,28.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,2.0,0.0,1.0,1.0,53.5,79,75.09,2021.0,5,1,27,Minnesota,2.0,8.916666666666666
Rondale Moore,2021,ARI,WR,21,14,7,64.0,54.0,0.0,0.0,0.0,76.0,0.0,18.0,435.0,1.0,0.0,3.0,1.0,109.1,201,139.61,2021.0,7,2,17,Purdue,1.0,7.792857142857143
Rondale Moore,2022,ARI,WR,22,8,8,56.0,41.0,0.0,0.0,0.0,-5.0,0.0,6.0,414.0,1.0,0.0,0.0,0.0,87.9,218,142.35,2021.0,7,2,17,Purdue,2.0,10.9875
Nico Collins,2021,HOU,WR,22,14,8,60.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,1.0,0.0,0.0,0.0,83.6,224,147.19,2021.0,14,3,25,Michigan,1.0,5.971428571428571
Nico Collins,2022,HOU,WR,23,10,7,66.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,2.0,0.0,0.0,0.0,97.1,246,150.14,2021.0,14,3,25,Michigan,2.0,9.709999999999999
Demarcus Robinson,2021,KCC,WR,27,17,10,41.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,3.0,0.0,0.0,0.0,69.4,355,205.2,2016.0,14,4,28,Florida,6.0,4.082352941176471
Kadarius Toney,2021,NYG,WR,22,10,4,57.0,39.0,19.0,0.0,3.0,6.0,0.0,3.0,420.0,0.0,0.0,0.0,0.0,82.36,195,138.02,2021.0,4,1,20,Florida,1.0,8.236
D'Wayne Eskridge,2021,SEA,WR,24,10,0,20.0,10.0,0.0,0.0,0.0,59.0,0.0,4.0,64.0,1.0,0.0,0.0,0.0,28.3,202,140.44,2021.0,8,2,24,Western Michigan,1.0,2.83
Dyami Brown,2021,WAS,WR,22,15,6,25.0,12.0,0.0,0.0,0.0,-4.0,0.0,1.0,165.0,0.0,0.0,0.0,0.0,28.1,214,143.95,2021.0,12,3,18,North Carolina,1.0,1.8733333333333335
Amari Rodgers,2021,GBP,WR,22,16,1,8.0,4.0,0.0,0.0,0.0,11.0,0.0,1.0,45.0,0.0,0.0,2.0,0.0,9.600000000000001,200,139.54,2021.0,13,3,21,Clemson,1.0,0.6000000000000001
Tylan Wallace,2021,BAL,WR,22,17,1,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,4.300000000000001,168,128.45,2021.0,19,4,26,Oklahoma State,1.0,0.2529411764705883
Garrett Wilson,2022,NYJ,WR,22,17,12,147.0,83.0,0.0,0.0,1.0,4.0,0.0,4.0,1103.0,4.0,0.0,2.0,1.0,215.7,170,126.62,2022.0,2,1,10,Ohio State,1.0,12.688235294117646
Chris Olave,2022,NOS,WR,22,15,9,119.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.0,4.0,0.0,2.0,2.0,196.2,114,100.64,2022.0,3,1,11,Ohio State,1.0,13.08
Christian Watson,2022,GBP,WR,23,14,11,66.0,41.0,0.0,0.0,0.0,80.0,2.0,7.0,611.0,7.0,0.0,0.0,0.0,164.10000000000002,192,134.36,2022.0,7,2,2,North Dakota State,1.0,11.721428571428573
George Pickens,2022,PIT,WR,21,17,12,84.0,52.0,0.0,0.0,0.0,24.0,1.0,3.0,801.0,4.0,0.0,0.0,0.0,164.5,129,108.65,2022.0,11,2,20,Georgia,1.0,9.676470588235293
Drake London,2022,ATL,WR,21,17,15,117.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,866.0,4.0,0.0,3.0,3.0,176.60000000000002,93,87.07,2022.0,1,1,8,USC,1.0,10.38823529411765
Jahan Dotson,2022,WAS,WR,22,12,10,61.0,35.0,0.0,0.0,0.0,-7.0,0.0,2.0,523.0,7.0,0.0,0.0,0.0,128.6,189,133.28,2022.0,5,1,16,Penn State,1.0,10.716666666666667
K.J. Osborn,2022,MIN,WR,25,17,9,90.0,60.0,0.0,0.0,0.0,6.0,0.0,3.0,650.0,5.0,0.0,1.0,0.0,155.60000000000002,269,160.51,2020.0,27,5,30,Miami (FL),3.0,9.15294117647059
Isaiah McKenzie,2022,BUF,WR,27,15,8,65.0,42.0,0.0,0.0,0.0,55.0,1.0,9.0,423.0,4.0,0.0,0.0,0.0,119.80000000000001,239,148.55,2017.0,24,5,29,Georgia,6.0,7.986666666666667
Alec Pierce,2022,IND,WR,22,16,12,78.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,2.0,0.0,1.0,0.0,112.30000000000001,231,146.72,2022.0,12,2,21,Cincinnati,1.0,7.018750000000001
Treylon Burks,2022,TEN,WR,22,11,6,54.0,33.0,0.0,0.0,0.0,47.0,0.0,4.0,444.0,1.0,0.0,0.0,0.0,88.1,141,115.43,2022.0,6,1,18,Arkansas,1.0,8.009090909090908
Romeo Doubs,2022,GBP,WR,22,13,7,67.0,42.0,0.0,0.0,0.0,11.0,0.0,1.0,425.0,3.0,0.0,2.0,1.0,101.6,187,132.97,2022.0,19,4,27,Nevada,1.0,7.815384615384615
Tyquan Thornton,2022,NEP,WR,22,13,9,45.0,22.0,0.0,0.0,0.0,16.0,1.0,3.0,247.0,2.0,0.0,0.0,0.0,66.3,98,91.51,2022.0,10,2,18,Baylor,1.0,5.1
Wan'Dale Robinson,2022,NYG,WR,21,6,3,31.0,23.0,0.0,0.0,0.0,-1.0,0.0,2.0,227.0,1.0,0.0,0.0,0.0,51.6,232,146.84,2022.0,8,2,11,Kentucky,1.0,8.6
Khalil Shakir,2022,BUF,WR,22,14,2,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,1.0,0.0,0.0,0.0,32.1,149,117.93,2022.0,21,5,5,Boise State,1.0,2.292857142857143
David Bell,2022,CLE,WR,22,16,3,35.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,45.400000000000006,182,131.1,2022.0,16,3,35,Purdue,1.0,2.8375000000000004
Skyy Moore,2022,KCC,WR,22,16,3,33.0,22.0,0.0,0.0,0.0,24.0,0.0,3.0,250.0,0.0,0.0,3.0,3.0,43.400000000000006,145,116.34,2022.0,13,2,22,Western Michigan,1.0,2.7125000000000004
Jameson Williams,2022,DET,WR,21,6,0,9.0,1.0,0.0,0.0,0.0,40.0,0.0,1.0,41.0,1.0,0.0,0.0,0.0,15.1,204,137.5,2022.0,4,1,12,Alabama,1.0,2.5166666666666666
Kyle Philips,2022,TEN,WR,23,4,0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,2.0,2.0,11.8,172,127.68,2022.0,23,5,20,UCLA,1.0,2.95
Danny Gray,2022,SFO,WR,23,13,0,7.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,2.9000000000000004,175,128.25,2022.0,17,3,41,Southern Methodist,1.0,0.22307692307692312
Jalen Tolbert,2022,DAL,WR,23,8,1,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.2,220,143.78,2022.0,15,3,24,South Alabama,1.0,0.4
